timestamp,symbol,price,quantity,trade_id,buyer_market_maker
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.01061,5134474338,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00797,5134474339,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00571,5134474340,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474341,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474342,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474343,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00887,5134474344,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474345,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00010,5134474346,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474347,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474348,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474349,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474350,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474351,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474352,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474353,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474354,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474355,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474356,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474357,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474358,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00010,5134474359,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474360,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474361,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00010,5134474362,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474363,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474364,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474365,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474366,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474367,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474368,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474369,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.00010,5134474370,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474371,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474372,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.93,0.000050,5134474373,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474374,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474375,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474376,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474377,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474378,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474379,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474380,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474381,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474382,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474383,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.00010,5134474384,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474385,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474386,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.92,0.000050,5134474387,true
"2025-08-05T15:36:14.280000","BTCUSDT",112815.04,0.000050,5134474388,true
"2025-08-05T15:36:14.280000","BTCUSDT",112814.13,0.00233,5134474389,true
"2025-08-05T15:36:14.280000","BTCUSDT",112814.13,0.00010,5134474390,true
"2025-08-05T15:36:14.280000","BTCUSDT",112813.91,0.000050,5134474391,true
"2025-08-05T15:36:14.280000","BTCUSDT",112811.11,0.00018,5134474392,true
"2025-08-05T15:36:14.280000","BTCUSDT",112810.53,0.000050,5134474393,true
"2025-08-05T15:36:14.280000","BTCUSDT",112810.29,0.00149,5134474394,true
"2025-08-05T15:36:14.280000","BTCUSDT",112810.29,0.00010,5134474395,true
"2025-08-05T15:36:14.280000","BTCUSDT",112809.77,0.000050,5134474396,true
"2025-08-05T15:36:14.280000","BTCUSDT",112809.77,0.000050,5134474397,true
"2025-08-05T15:36:14.280000","BTCUSDT",112809.77,0.000050,5134474398,true
"2025-08-05T15:36:14.266000","BTCUSDT",112815.93,0.00095,5134474337,true
"2025-08-05T15:36:14.252000","BTCUSDT",112815.93,0.00989,5134474336,true
"2025-08-05T15:36:14.242000","BTCUSDT",112815.93,0.00070,5134474335,true
"2025-08-05T15:36:14.146000","BTCUSDT",112815.94,0.00034,5134474334,false
"2025-08-05T15:36:14.119000","BTCUSDT",112815.94,0.00138,5134474333,false
"2025-08-05T15:36:13.992000","BTCUSDT",112815.93,0.00045,5134474332,true
"2025-08-05T15:36:13.975000","BTCUSDT",112815.93,0.00096,5134474331,true
"2025-08-05T15:36:13.975000","BTCUSDT",112815.93,0.000040,5134474330,true
"2025-08-05T15:36:13.888000","BTCUSDT",112815.94,0.000060,5134474329,false
"2025-08-05T15:36:13.705000","BTCUSDT",112815.93,0.002,5134474328,true
"2025-08-05T15:36:13.572000","BTCUSDT",112815.93,0.00771,5134474327,true
"2025-08-05T15:36:13.572000","BTCUSDT",112815.93,0.000050,5134474325,true
"2025-08-05T15:36:13.572000","BTCUSDT",112815.93,0.000050,5134474326,true
"2025-08-05T15:36:13.503000","BTCUSDT",112815.94,0.00020,5134474324,false
"2025-08-05T15:36:13.426000","BTCUSDT",112815.93,0.004,5134474323,true
"2025-08-05T15:36:13.394000","BTCUSDT",112815.93,0.00049,5134474322,true
"2025-08-05T15:36:13.394000","BTCUSDT",112815.93,0.00397,5134474321,true
"2025-08-05T15:36:13.238000","BTCUSDT",112815.93,0.002,5134474320,true
"2025-08-05T15:36:13.152000","BTCUSDT",112815.94,0.00941,5134474318,false
"2025-08-05T15:36:13.152000","BTCUSDT",112815.94,0.00065,5134474319,false
"2025-08-05T15:36:13.150000","BTCUSDT",112815.93,0.002,5134474317,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.00458,5134474316,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.00117,5134474310,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.000050,5134474311,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.000050,5134474312,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.000050,5134474313,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.000050,5134474314,true
"2025-08-05T15:36:13.032000","BTCUSDT",112815.93,0.000050,5134474315,true
"2025-08-05T15:36:13.004000","BTCUSDT",112815.94,0.00044,5134474309,false
"2025-08-05T15:36:12.933000","BTCUSDT",112815.93,0.004,5134474308,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.00010,5134474281,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474282,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474283,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474284,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.00010,5134474285,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.00010,5134474286,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474287,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474288,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474289,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474290,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474291,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474292,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474293,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474294,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474295,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474296,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474297,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474298,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474299,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474300,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474301,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474302,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474303,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.000050,5134474304,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.00010,5134474305,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.00255,5134474306,true
"2025-08-05T15:36:12.798000","BTCUSDT",112815.93,0.01,5134474307,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.24239,5134474226,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.1302,5134474227,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474228,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.01348,5134474229,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.01092,5134474230,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.03781,5134474231,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.05653,5134474232,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.01772,5134474233,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474234,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474235,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474236,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474237,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.00887,5134474238,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.00107,5134474239,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474240,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474241,true
"2025-08-05T15:36:12.775000","BTCUSDT",112819.61,0.000050,5134474242,true
